X,wt2VehM0,wt3VehM0,wt4VehM0,wt2DexM0,wt3DexM0,wt4DexM0
4932416H05Rik,43.5675222543821,25.3810190777484,24.2564414742796,26.7563787108698,22.1639945852917,20.0928403189532
4932418E24Rik,0,0,0,0,0,0
4932438A13Rik,1249.21491694776,1186.81645207551,1068.84835657632,1220.09086921566,1091.15050266051,1150.70150903543
4932438H23Rik,5.86485876501298,3.04572228932981,4.69479512405412,5.35127574217396,8.52461330203526,3.86400775364484
4932441J04Rik,9.21620663073468,3.04572228932981,4.69479512405412,2.14051029686958,6.81969064162821,5.40961085510278
4932443I19Rik,0,0,0,0,0,0
4932702P03Rik,0,2.03048152621987,0.78246585400902,3.21076544530437,0,1.54560310145794
4933400B14Rik,0,0,0,0,0,0
4933400F21Rik,1.67567393286085,0,0,0,0,0
4933402D24Rik,0,1.01524076310994,0,0,1.70492266040705,1.54560310145794
4933402J10Rik,0,0,0,0,0,0
4933402J15Rik,0,0,0,0,0,0
4933402N22Rik,0,0,0,0,0,0
4933402P03Rik,0,0,0,0,0,0
4933403O08Rik,0,0,0,0,0,0
4933404O12Rik,51.108054952256,63.9601680759259,52.4252122186043,79.1988809841746,75.0165970579103,85.0081705801865
4933405D12Rik,0,0,0.78246585400902,0,0,0
4933405E24Rik,0,0,0,0,0,0
4933405L10Rik,1.67567393286085,0,0,0,0,0
4933406C10Rik,0.837836966430426,1.01524076310994,1.56493170801804,5.35127574217396,6.81969064162821,4.63680930437381
4933406I18Rik,0,0,0,0,0,0
4933406J08Rik,0,0,0,0,0,0
4933406J10Rik,0,0,0,0,0,0
4933406M09Rik,0,0,0,0,0,1.54560310145794
4933407G14Rik,0,0,0,0,0,0
4933407K13Rik,11.729717530026,12.1828891573192,22.6915097662616,21.4051029686958,13.6393812832564,27.8208558262429
4933407L21Rik,0,0,0,0,0,0
4933408B17Rik,3.3513478657217,4.06096305243974,1.56493170801804,0,0,1.54560310145794
4933408J17Rik,66.1891203480036,47.716315866167,57.9024731966675,58.8640331639135,57.9673704538397,47.1408945944671
4933409K07Rik,0,0,0,0,0,0
4933411E08Rik,0,1.01524076310994,0,0,0,0
4933411G11Rik,0,0,0,0,0,0
4933411K16Rik,1.67567393286085,1.01524076310994,0.78246585400902,0,0,0
4933411K20Rik,214.486263406189,260.916876119253,244.129346450814,268.634042257133,293.246697590013,288.254978421905
4933412E12Rik,40.2161743886604,38.5791489981775,39.123292700451,41.7399507889569,37.5082985289551,21.6384434204111
4933412O06Rik,0,0,0,0,0,0.772801550728968
4933413G19Rik,0,0,0,0,0,0
4933413J09Rik,0,0,0,0,0,0
4933416C03Rik,0,0,0,0,0,0
4933416E03Rik,0,0,0,0,0,0
4933416M06Rik,0,0,0,0,0,0
4933416M07Rik,40.2161743886604,38.5791489981775,35.9934292844149,16.0538272265219,11.9344586228494,32.4576651306167
4933417A18Rik,0,0,0,0,0,0
4933417D19Rik,5.86485876501298,4.06096305243974,7.04219268608118,12.8430617812175,6.81969064162821,6.18241240583175
4933417E11Rik,0,0,0,0,0,0
4933417G07Rik,0,0,0,0,0,0
4933421O10Rik,19.2702502278998,25.3810190777484,35.9934292844149,16.0538272265219,22.1639945852917,20.8656418696821
4933422A05Rik,0,0,0,0,0,0
4933422H20Rik,0,0,0,0,0,0
4933424G05Rik,0,0,0,0,1.70492266040705,0
4933424G06Rik,3.3513478657217,2.03048152621987,3.12986341603608,4.28102059373916,11.9344586228494,6.95521395656071
4933426M11Rik,3529.80713957138,3489.38250280885,3776.18021144753,2791.22542711794,2915.41774929606,2703.25982444993
4933427D06Rik,0,0,0,0,0,0
4933427D14Rik,165.053882386794,148.225151414051,158.058102509822,135.922403851218,115.934740907679,150.696302392149
4933427E11Rik,0,2.03048152621987,5.47726097806314,3.21076544530437,5.11476798122115,0.772801550728968
4933427G17Rik,0.837836966430426,0,0,0,1.70492266040705,0.772801550728968
4933428G20Rik,13.4053914628868,8.12192610487948,10.9545219561263,7.49178603904354,17.0492266040705,16.2288325653083
4933430H16Rik,0.837836966430426,0,0,0,0,0
4933430I17Rik,46.9188701201038,50.7620381554968,32.8635658683788,69.5665846482614,66.491983755875,57.9601163046726
4933431E20Rik,48.5945440529647,35.5334267088477,43.0356219704961,24.6158684140002,30.6886078873269,24.729649623327
4933431G14Rik,0.837836966430426,1.01524076310994,4.69479512405412,1.07025514843479,1.70492266040705,3.86400775364484
4933432I03Rik,3.3513478657217,6.09144457865961,1.56493170801804,0,0,4.63680930437381
4933432I09Rik,0,0,0,0,0,0
4933433C11Rik,0,0,0,0,0,0.772801550728968
4933433G15Rik,0.837836966430426,0,0,1.07025514843479,0,0
4933433G19Rik,118.13501226669,110.661243178983,111.110151269281,95.2527082106964,73.3116743975032,108.965018652785
4933433H22Rik,1.67567393286085,3.04572228932981,0,0,0,0.772801550728968
4933434E20Rik,542.918354246916,628.43403236505,614.235695397081,536.19782936583,555.804787292699,488.410580060708
4933434I20Rik,0,0,0,0,0,0
4933439C10Rik,59.4864246165602,54.8230012079365,54.7726097806314,64.2153089060875,46.0329118309904,61.8241240583175
4933439K11Rik,30.9999677579258,18.2743337359788,28.9512365983337,18.1943375233915,20.4590719248846,20.8656418696821
4933440J02Rik,0,0,0,0,0,0
5031414D18Rik,33.513478657217,27.4115006039682,28.9512365983337,99.5337288044356,88.6559783411667,99.6914000440369
5031425E22Rik,62.8377724822819,57.8687234972663,52.4252122186043,71.707094945131,54.5575251330256,46.3680930437381
5031425F14Rik,21.7837611271911,16.243852209759,21.9090439122526,7.49178603904354,15.3443039436635,6.95521395656071
5031434O11Rik,0.837836966430426,0,0.78246585400902,2.14051029686958,0,3.09120620291587
5031439G07Rik,7037.83051801558,6593.98875639903,6395.09342481572,6426.88216635092,6006.44253261404,5615.17606759668
5033406O09Rik,58.6485876501298,48.7315566292769,55.5550756346404,57.7937780154787,46.0329118309904,53.3233070002988
5330411J11Rik,0,0,0,0,0,0
5330417C22Rik,0,0,0,0,1.70492266040705,0
5330426P16Rik,241.297046331963,283.252172907672,265.255924509058,325.357565124177,344.394377402224,340.032682320746
5430402O13Rik,3.3513478657217,4.06096305243974,4.69479512405412,4.28102059373916,0,1.54560310145794
5430405H02Rik,19.2702502278998,11.1676483942093,12.5194536641443,17.1240823749567,18.7541492644776,8.50081705801865
5430416N02Rik,23.4594350600519,14.2133706835391,13.3019195181533,10.7025514843479,11.9344586228494,14.6832294638504
5430417L22Rik,149.134980024616,196.956708043327,194.833997648246,143.414189890262,165.377498059484,139.104279131214
5430421F17Rik,0,0,0,0,0,0
5430425K12Rik,0.837836966430426,2.03048152621987,0,0,0,1.54560310145794
5430427O19Rik,315.864536344271,299.496025117431,303.5967513555,153.046486226175,219.93502319251,171.561944261831
5430428K19Rik,0,0,0,0,0,0
5430434I15Rik,0,0,0,0,0,0
5430435G22Rik,6159.77737719649,6557.44008892707,6413.09013945793,8616.6242000485,8947.43412181621,8541.00273865656
5430437J10Rik,8.37836966430426,15.228611446649,20.3441122042345,11.7728066327827,6.81969064162821,8.50081705801865
5430440P10Rik,0,0,0,0,0,0
5530601H04Rik,56.972913717269,30.4572228932981,28.1687707443247,35.3184198983481,27.2787625665128,35.5488713335325
5730405O15Rik,4.18918483215213,5.07620381554968,8.60712439409922,1.07025514843479,3.4098453208141,5.40961085510278
5730408K05Rik,1.67567393286085,0,1.56493170801804,1.07025514843479,1.70492266040705,0.772801550728968
5730409E04Rik,343.513156236475,341.120896404938,295.77209281541,368.167771061568,335.869764100189,308.347818740858
5730416F02Rik,1.67567393286085,2.03048152621987,1.56493170801804,0,1.70492266040705,0
5730420D15Rik,0,0,0,1.07025514843479,0,0
5730422E09Rik,0.837836966430426,0,1.56493170801804,0,1.70492266040705,5.40961085510278
5730435O14Rik,0,0,0,0,0,0
5730455P16Rik,325.080742975005,363.456193193357,363.064156260185,342.481647499133,361.443604006295,357.807117987512
5730480H06Rik,1.67567393286085,2.03048152621987,3.12986341603608,0,0,6.18241240583175
5730507C01Rik,0,0,0,0,1.70492266040705,2.3184046521869
5730508B09Rik,421.431994114504,474.11743637234,454.612661179241,278.266338593046,281.312238967163,236.477274523064
5730522E02Rik,0,0,0,0,0,0
5730559C18Rik,0,0,0,0,0,0
5830403L16Rik,0,0,0,0,0,0
5830411N06Rik,0,0,0,0,0,0
5830415F09Rik,61.1620985494211,92.3869094430041,55.5550756346404,74.9178603904354,75.0165970579103,68.0065364641492
5830416I19Rik,40.2161743886604,31.472463656408,43.0356219704961,46.020971382696,47.7378344913974,41.7312837393643
5830416P10Rik,0,3.04572228932981,0.78246585400902,0,0,0.772801550728968
5830417I10Rik,322.567232075714,346.197100220488,384.190734318429,329.638585717916,322.230382816933,334.623071465643
5830418K08Rik,361.107732531513,365.486674719577,352.109634304059,381.010832842786,334.164841439782,344.66949162512
5830418P13Rik,0,0,0,0,0,0.772801550728968
5830428M24Rik,0,0,0,0,0,0.772801550728968
5830432E09Rik,242.134883298393,190.865263464668,212.048246436444,107.025514843479,122.754431549308,110.510621754242
5830444B04Rik,12.5675544964564,24.3657783146384,25.0389073282886,8.56204118747833,28.9836852269199,27.0480542755139
5830454E08Rik,1.67567393286085,0,2.34739756202706,2.14051029686958,3.4098453208141,2.3184046521869
5830473C10Rik,0,0,0,0,0,0
5930403L14Rik,0,0,0,0,0,0
5930430L01Rik,21.7837611271911,18.2743337359788,21.1265780582435,14.9835720780871,11.9344586228494,20.0928403189532
5930438M14Rik,0,0,0,0,0,0
6030408B16Rik,0,0,0.78246585400902,0,0,0
6030419C18Rik,0,1.01524076310994,0,0,0,0
6030440G07Rik,0,0,0,0,0,0
6030443J06Rik,3.3513478657217,3.04572228932981,1.56493170801804,1.07025514843479,1.70492266040705,3.86400775364484
6030458C11Rik,306.648329713536,358.379989377807,327.07072697577,331.779096014785,344.394377402224,300.619803233569
6030468B19Rik,0.837836966430426,0,0.78246585400902,0,0,0.772801550728968
6230400D17Rik,88.8107184416251,69.0363718914756,60.2498707586945,66.3558192029571,76.7215197183173,66.4609333626913
6330403A02Rik,7.54053269787383,5.07620381554968,9.38959024810824,9.63229633591312,3.4098453208141,3.09120620291587
6330403K07Rik,0,0,0,0,0,0
6330407A03Rik,0,0,0,0,0,0
6330408A02Rik,85.4593705759034,76.1430572332451,71.9868585688298,84.5501567263485,97.1805916432019,100.464201594766
6330409D20Rik,46.9188701201038,48.7315566292769,46.1654853865322,21.4051029686958,32.393530547734,14.6832294638504
6330416G13Rik,521.134593119725,522.848993001617,535.20664414217,663.55819202957,676.854296181599,689.33898325024
6330418K02Rik,26.8107829257736,18.2743337359788,25.0389073282886,31.0373993046089,42.6230665101763,34.7760697828036
6330419J24Rik,0.837836966430426,0,2.34739756202706,0,0,0.772801550728968
6330549D23Rik,3.3513478657217,6.09144457865961,8.60712439409922,13.9133169296523,6.81969064162821,3.86400775364484
6430531B16Rik,20.1080871943302,25.3810190777484,21.9090439122526,38.5291853436525,56.2624477934327,45.5952914930091
6430548M08Rik,642.620953252137,646.708366101029,672.920634447757,950.386571810095,973.510839092426,996.14119888964
6430550D23Rik,7.54053269787383,3.04572228932981,5.47726097806314,1.07025514843479,0,1.54560310145794
6430562O15Rik,29.3242938250649,44.6705935768371,38.340826846442,31.0373993046089,44.3279891705833,33.2304666813456
6430571L13Rik,0,2.03048152621987,0.78246585400902,0,0,0.772801550728968
6530402F18Rik,28.4864568586345,27.4115006039682,20.3441122042345,29.9671441561742,22.1639945852917,20.8656418696821
6720468P15Rik,0.837836966430426,1.01524076310994,0.78246585400902,0,1.70492266040705,0
6720483E21Rik,0,0,0.78246585400902,0,0,0
6720489N17Rik,51.9458919186864,37.5639082350676,57.1200073426585,34.2481647499133,35.8033758685481,23.956848072598
6820408C15Rik,0.837836966430426,0,0,0,0,0
6820431F20Rik,65.3512833815732,51.7772789186067,51.6427463645953,48.1614816795656,75.0165970579103,64.1425287105044
7420461P10Rik,0,0,0,0,0,0
7420700N18Rik,0,0,0,0,5.11476798122115,0
8030423F21Rik,0,0,0,0,0,0
8030442B05Rik,0,0,0,0,0,0
8030443G20Rik,0,0,0.78246585400902,0,0,0
8030462N17Rik,186.837643513985,196.956708043327,201.093724480318,207.629498796349,226.754713834138,197.064395435887
8430408G22Rik,0.837836966430426,1.01524076310994,0,0,0,0.772801550728968
8430419L09Rik,136.567425528159,155.33183675582,125.194536641443,110.236280288783,107.410127605644,107.419415551327
8430423G03Rik,0.837836966430426,0,3.12986341603608,0,3.4098453208141,0
8430426J06Rik,0,0,0,1.07025514843479,0,0.772801550728968
8430427H17Rik,542.080517280485,512.696585370517,556.333222200413,363.886750467829,310.295924194083,343.896690074391
8430429K09Rik,36.0269895565083,46.701075103057,38.340826846442,36.3886750467829,22.1639945852917,27.0480542755139
9030025P20Rik,14.2432284293172,14.2133706835391,12.5194536641443,14.9835720780871,8.52461330203526,12.3648248116635
9030204H09Rik,0,0,0,0,0,0
9030404E10Rik,1.67567393286085,0,0,1.07025514843479,0,0
9030612E09Rik,0,0,0,0,0,0
9030617O03Rik,580.621017736285,625.38831007572,602.498707586945,576.867525006352,588.198317840433,573.418750640894
9030624G23Rik,5.86485876501298,2.03048152621987,2.34739756202706,1.07025514843479,1.70492266040705,1.54560310145794
9030624J02Rik,1891.8358701999,1877.18017099027,1878.70051547566,1957.49666648723,1890.75923039142,1799.85481164777
9130008F23Rik,15.9189023621781,10.1524076310994,12.5194536641443,26.7563787108698,18.7541492644776,18.5472372174952
9130011E15Rik,307.486166679966,322.846562668959,309.856478187572,264.353021663393,235.279327136173,244.978091581083
9130015A21Rik,0,1.01524076310994,0,0,0,0
9130019O22Rik,94.6755772066381,73.0973349439153,80.593982962929,92.041942765392,80.1313650391314,78.0529566236258
9130019P16Rik,4.18918483215213,5.07620381554968,0,8.56204118747833,3.4098453208141,1.54560310145794
9130023H24Rik,161.702534521072,162.43852209759,199.5287927723,163.749037710523,170.492266040705,183.926769073494
9130024F11Rik,12.5675544964564,2.03048152621987,2.34739756202706,4.28102059373916,5.11476798122115,3.86400775364484
9130221F21Rik,0,0,0,0,0,0
9130221H12Rik,764.107313384548,779.70490606843,758.991878388749,754.529879646528,779.149655806023,687.020578598053
9130227L01Rik,0,0,0,0,0,0
9130230L23Rik,1.67567393286085,8.12192610487948,7.04219268608118,7.49178603904354,6.81969064162821,6.18241240583175
9130401M01Rik,252.188926895558,215.231041779306,204.223587896354,195.856692163567,279.607316306756,227.203655914317
9230102K24Rik,0,0,0,0,0,0
9230102O04Rik,0,0,0,0,0,0
9230104L09Rik,0,0,0,0,0,0
9230105E05Rik,0,0,0,0,0,0.772801550728968
9230114K14Rik,13.4053914628868,46.701075103057,24.2564414742796,38.5291853436525,44.3279891705833,47.913696145196
9230116L04Rik,0,0,0,0,0,0
9230116N13Rik,13.4053914628868,10.1524076310994,7.8246585400902,8.56204118747833,3.4098453208141,6.95521395656071
9330020H09Rik,36.0269895565083,26.3962598408583,32.8635658683788,26.7563787108698,54.5575251330256,22.4112449711401
9330102E08Rik,7.54053269787383,14.2133706835391,8.60712439409922,11.7728066327827,11.9344586228494,6.18241240583175
9330111N05Rik,0,0,0,0,1.70492266040705,0
9330133O14Rik,74.5674900123079,62.944927312816,56.3375414886494,53.5127574217396,66.491983755875,74.9617504207099
9330151L19Rik,30.9999677579258,22.3352967884186,35.9934292844149,22.4753581171306,20.4590719248846,38.6400775364484
9330158H04Rik,0,0,0,0,0,0
9330159F19Rik,0,0,0,0,0,0
9330159M07Rik,14.2432284293172,10.1524076310994,15.6493170801804,13.9133169296523,10.2295359624423,17.0016341160373
9330162012Rik,0,0,0,0,3.4098453208141,0
9330175E14Rik,5.02702179858255,11.1676483942093,13.3019195181533,10.7025514843479,5.11476798122115,6.95521395656071
9330179D12Rik,5.02702179858255,3.04572228932981,1.56493170801804,3.21076544530437,0,0.772801550728968
9330182L06Rik,25.1351089929128,33.5029451826279,37.558360992433,34.2481647499133,35.8033758685481,32.4576651306167
9330182O14Rik,0,0,0,0,1.70492266040705,0.772801550728968
9430008C03Rik,49.4323810193951,61.929686549706,85.2887780869832,72.7773500935658,54.5575251330256,92.7361860874762
9430015G10Rik,135.729588561729,148.225151414051,151.79837567775,123.079342070001,97.1805916432019,140.649882232672
9430016H08Rik,134.891751595299,93.402150206114,114.240014685317,116.657811179392,141.508580813785,132.921866725383
9430020K01Rik,140.756610360312,107.615520889653,120.499741517389,172.311078898001,134.688890172157,181.608364421307
9430037G07Rik,7.54053269787383,7.10668534176955,7.04219268608118,4.28102059373916,5.11476798122115,7.72801550728968
9430038I01Rik,78.75667484446,72.0820941808054,81.3764488169381,84.5501567263485,97.1805916432019,74.9617504207099
9430041J12Rik,0,0,0,0,0,0
9430060I03Rik,5.86485876501298,11.1676483942093,11.7369878101353,8.56204118747833,5.11476798122115,8.50081705801865
9430069I07Rik,0.837836966430426,1.01524076310994,0.78246585400902,1.07025514843479,1.70492266040705,0.772801550728968
9430076C15Rik,5.86485876501298,8.12192610487948,6.25972683207216,3.21076544530437,8.52461330203526,4.63680930437381
9430083A17Rik,0.837836966430426,4.06096305243974,2.34739756202706,0,0,4.63680930437381
9430091E24Rik,47.7567070865343,47.716315866167,54.7726097806314,51.37224712487,47.7378344913974,70.3249411163361
9530003J23Rik,0,0,0,0,0,0
9530026F06Rik,0,0,0,0,0,0
9530027J09Rik,154.162001823198,144.164188361611,157.275636655813,172.311078898001,165.377498059484,183.926769073494
9530051G07Rik,0.837836966430426,0,0.78246585400902,1.07025514843479,0,0.772801550728968
9530052E02Rik,2.51351089929128,5.07620381554968,5.47726097806314,1.07025514843479,8.52461330203526,1.54560310145794
9530053A07Rik,0.837836966430426,1.01524076310994,4.69479512405412,2.14051029686958,1.70492266040705,2.3184046521869
9530059O14Rik,0,0,0,0,0,0
9530068E07Rik,2339.24081027375,2284.29171699735,2273.0633058962,2176.89897191637,2245.38314375609,2068.78975130145
9530077C05Rik,0.837836966430426,1.01524076310994,2.34739756202706,4.28102059373916,6.81969064162821,2.3184046521869
9530080O11Rik,0,0,0,0,0,0
9530082P21Rik,115.621501367399,113.706965468313,120.499741517389,103.814749398175,139.803658153378,130.603462073196
9630028B13Rik,0,2.03048152621987,0,0,0,0.772801550728968
9630028H03Rik,0,0,0,0,0,0
9630033F20Rik,296.594286116371,324.877044195179,304.379217209509,324.287309975742,320.525460156526,317.621437349606
9830001H06Rik,2175.86260181982,2069.06067521805,2016.41450578124,1963.91819737784,1929.97245158078,2000.01041328657
9830107B12Rik,0,0,0,0,0,0
9830132P13Rik,2.51351089929128,4.06096305243974,1.56493170801804,3.21076544530437,0,0.772801550728968
9830147E19Rik,40.2161743886604,44.6705935768371,52.4252122186043,51.37224712487,66.491983755875,45.5952914930091
9830166K06Rik,0,0,0,0,0,0
9930012K11Rik,45.243196187243,52.7925196817166,40.688224408469,43.8804610858264,35.8033758685481,34.7760697828036
9930014A18Rik,92.9999032737773,92.3869094430041,80.593982962929,80.2691361326093,66.491983755875,64.9153302612333
9930021J03Rik,495.161647160382,485.285084766549,588.414322214783,440.945121155134,506.362030140894,493.047389365082
9930104L06Rik,108.080968669525,125.889854625632,100.155629313155,100.60398395287,92.0658236619808,118.238637261532
9930111H07Rik,0,0,0.78246585400902,0,0,0.772801550728968
9930111J21Rik1,181.810621715402,143.148947598501,145.538648845678,147.695210484001,134.688890172157,135.240271377569
9930111J21Rik2,2.51351089929128,3.04572228932981,7.04219268608118,2.14051029686958,1.70492266040705,10.0464201594766
a,0,0,0,0,0,0
A130010J15Rik,67.0269573144341,56.8534827341564,73.5517902768479,80.2691361326093,76.7215197183173,93.5089876382051
A130077B15Rik,49.4323810193951,32.4877044195179,35.9934292844149,37.4589301952177,54.5575251330256,39.4128790871774
A1bg,0,0,0,0,0,0
A1cf,0.837836966430426,0,0.78246585400902,1.07025514843479,3.4098453208141,0.772801550728968
A230009B12Rik,0.837836966430426,0,0,0,0,1.54560310145794
A230020J21Rik,182.648458681833,164.469003623809,157.275636655813,112.376790585653,119.344586228494,101.237003145495
A230028O05Rik,42.7296852879517,53.8077604448266,52.4252122186043,33.1779096014785,25.5738399061058,37.0944744349905
A230046K03Rik,1497.21465901117,1478.19055108807,1456.9514201648,1361.36454880905,1369.05289630686,1337.71948431184
A230050P20Rik,52.7837288851168,48.7315566292769,54.7726097806314,50.3019919764352,78.4264423787244,53.3233070002988
A230056J06Rik,0,0,0,0,0,0
A230056P14Rik,66.1891203480036,77.1582979963551,57.1200073426585,73.8476052420006,68.1969064162821,61.0513225075885
A230070E04Rik,0,0,0,0,0,0
A230072C01Rik,56.972913717269,63.9601680759259,38.340826846442,47.0912265311308,47.7378344913974,44.0496883915512
A230072E10Rik,0,5.07620381554968,0.78246585400902,0,5.11476798122115,0.772801550728968
A230073K19Rik,259.729459593432,244.673023909494,261.343595239013,253.650470179045,267.672857683907,287.482176871176
A230103J11Rik,169.243067218946,154.31659599271,152.580841531759,169.100313452697,156.852884757449,166.925134957457
A230108P19Rik,0,0,0,0,0,0.772801550728968
A330009N23Rik,0,0,0,0,1.70492266040705,0
A330021E22Rik,0,0,0,0,1.70492266040705,0
A330023F24Rik,9.21620663073468,13.1981299204292,20.3441122042345,24.6158684140002,23.8689172456987,37.0944744349905
A330032B11Rik,8.37836966430426,2.03048152621987,6.25972683207216,6.42153089060875,11.9344586228494,2.3184046521869
A330035P11Rik,6.70269573144341,5.07620381554968,2.34739756202706,1.07025514843479,3.4098453208141,6.18241240583175
A330040F15Rik,0,2.03048152621987,3.12986341603608,1.07025514843479,0,0.772801550728968
A330041J22Rik,4.18918483215213,6.09144457865961,10.9545219561263,5.35127574217396,10.2295359624423,6.18241240583175
A330050F15Rik,0,0,0,0,0,0
A330069E16Rik,5.02702179858255,4.06096305243974,4.69479512405412,7.49178603904354,5.11476798122115,0.772801550728968
A330074K22Rik,15.9189023621781,30.4572228932981,21.1265780582435,11.7728066327827,13.6393812832564,12.3648248116635
A330076C08Rik,0,0,0,0,0,0
A330093E20Rik,0,0,0,0,0,0
A3galt2,0,1.01524076310994,0.78246585400902,0,0,1.54560310145794
A430005L14Rik,234.594350600519,221.322486357966,197.181395210273,205.48898849948,141.508580813785,217.930037305569
A430033K04Rik,59.4864246165602,71.0668534176955,75.8991878388749,69.5665846482614,80.1313650391314,64.1425287105044
A430035B10Rik,2.51351089929128,1.01524076310994,3.12986341603608,1.07025514843479,0,3.86400775364484
A430078G23Rik,2.51351089929128,1.01524076310994,0.78246585400902,6.42153089060875,6.81969064162821,6.95521395656071
A430088P11Rik,85.4593705759034,63.9601680759259,65.7271317367577,105.955259695044,114.229818247272,101.237003145495
A430090L17Rik,0,0,0,0,0,0
A430093F15Rik,0.837836966430426,0,2.34739756202706,1.07025514843479,0,1.54560310145794
A430105I19Rik,8.37836966430426,9.13716686798942,11.7369878101353,6.42153089060875,10.2295359624423,14.6832294638504
A4galt,0,6.09144457865961,4.69479512405412,0,0,0.772801550728968
A530013C23Rik,5.02702179858255,15.228611446649,12.5194536641443,11.7728066327827,1.70492266040705,5.40961085510278
A530016L24Rik,0,0,0,0,0,0
A530032D15Rik,8.37836966430426,7.10668534176955,3.9123292700451,3.21076544530437,3.4098453208141,3.86400775364484
A530046M15Rik,0,0,0,0,5.11476798122115,0.772801550728968
A530050N04Rik,0,0,0,0,0,0
A530054K11Rik,325.918579941436,291.374099012551,284.035105005274,301.811951858611,271.082703004721,284.39097066826
A530064D06Rik,179.297110816111,188.834781938448,196.398929356264,129.50087296061,143.213503474192,146.832294638504
A530065N20Rik,0,0,0,0,0,0
A530072M11Rik,7.54053269787383,7.10668534176955,7.04219268608118,2.14051029686958,5.11476798122115,6.18241240583175
A530088E08Rik,70.3783051801558,64.9754088390359,67.2920634447757,102.74449424974,85.2461330203526,82.6897659279996
A530099J19Rik,0.837836966430426,1.01524076310994,0,0,0,1.54560310145794
A630001G21Rik,194.378176211859,193.910985753998,215.960575706489,174.451589194871,148.328271455413,202.47400629099
A630007B06Rik,307.486166679966,255.840672303704,305.161683063518,307.163227600785,320.525460156526,349.306300929494
A630010A05Rik,0,0,0,0,0,0
A630012P03Rik,0,0,0,0,0,0
A630019I02Rik,0,0,0,0,0,0.772801550728968
A630020A06,0,1.01524076310994,0.78246585400902,0,0,0.772801550728968
A630033H20Rik,669.43173617791,714.729497229394,700.306939338073,711.719673709136,605.247544444503,646.062096409417
A630066F11Rik,26.8107829257736,13.1981299204292,24.2564414742796,20.334847820261,20.4590719248846,20.8656418696821
A630072M18Rik,67.8647942808645,57.8687234972663,50.8602805105863,44.9507162342612,51.1476798122115,61.8241240583175
A630075F10Rik,0,0,0,0,0,0
A630076J17Rik,0,1.01524076310994,0,0,0,0
A630077J23Rik,0,0,0,0,0,0
A630089N07Rik,25.1351089929128,14.2133706835391,26.6038390363067,12.8430617812175,10.2295359624423,27.8208558262429
A630095N17Rik,0,0,0,0,0,0
A730017L22Rik,60.3242615829907,76.1430572332451,70.4219268608118,48.1614816795656,49.4427571518045,53.3233070002988
A730020E08Rik,0,0,0.78246585400902,0,0,0.772801550728968
A730020M07Rik,0,0,0,0,0,0
A730036I17Rik,0,0,0,0,0,0
A730043L09Rik,0,0,0,0,0,0
A730046J19Rik,0,0,0,0,0,0
A730085K08Rik,0,1.01524076310994,0,0,0,0
A730090N16Rik,0,0,0,1.07025514843479,3.4098453208141,0.772801550728968
A730098P11Rik,6.70269573144341,16.243852209759,8.60712439409922,10.7025514843479,5.11476798122115,18.5472372174952
A830009L08Rik,0,0,0,0,0,0
A830010M20Rik,118.13501226669,121.828891573192,116.587412247344,98.4634736560008,75.0165970579103,97.37299539185
A830018L16Rik,0,0,0,0,0,0
A830052D11Rik,8.37836966430426,5.07620381554968,7.04219268608118,9.63229633591312,8.52461330203526,3.86400775364484
A830080D01Rik,100.540435971651,112.691724705203,94.6783683350914,96.3229633591312,78.4264423787244,84.2353690294575
A830082N09Rik,4.18918483215213,1.01524076310994,3.12986341603608,2.14051029686958,5.11476798122115,3.09120620291587
A930001A20Rik,0,0,0,0,0,0
A930001C03Rik,6.70269573144341,4.06096305243974,3.12986341603608,6.42153089060875,10.2295359624423,3.09120620291587
A930003A15Rik,1.67567393286085,1.01524076310994,1.56493170801804,0,0,0.772801550728968
A930003O13Rik,0,0,0,0,0,0
A930004D18Rik,3.3513478657217,7.10668534176955,6.25972683207216,4.28102059373916,11.9344586228494,2.3184046521869
A930005H10Rik,34.3513156236475,37.5639082350676,56.3375414886494,33.1779096014785,39.2132211893622,45.5952914930091
A930006K02Rik,4.18918483215213,4.06096305243974,7.04219268608118,9.63229633591312,6.81969064162821,9.27361860874762
A930007I19Rik,0,2.03048152621987,1.56493170801804,1.07025514843479,1.70492266040705,3.86400775364484
A930011G23Rik,10.0540435971651,4.06096305243974,0.78246585400902,2.14051029686958,0,0.772801550728968
A930013F10Rik,5.86485876501298,11.1676483942093,4.69479512405412,5.35127574217396,10.2295359624423,7.72801550728968
A930015D03Rik,8.37836966430426,12.1828891573192,14.0843853721624,12.8430617812175,6.81969064162821,8.50081705801865
A930016O22Rik,5.02702179858255,1.01524076310994,2.34739756202706,2.14051029686958,5.11476798122115,0.772801550728968
A930018P22Rik,0,0,0,0,0,0
A930019D19Rik,0,1.01524076310994,0,0,0,0
A930024E05Rik,10.8918805635955,18.2743337359788,10.1720561021173,12.8430617812175,11.9344586228494,17.7744356667663
A930041C12Rik,0,0,0,0,0,0
AA388235,6.70269573144341,17.2590929728689,9.38959024810824,8.56204118747833,8.52461330203526,13.9104279131214
AA413626,2.51351089929128,1.01524076310994,0,0,0,1.54560310145794
AA414768,126.513381930994,125.889854625632,110.327685415272,119.868576624697,134.688890172157,127.51225587028
AA415398,10.0540435971651,10.1524076310994,8.60712439409922,14.9835720780871,10.2295359624423,20.0928403189532
